C_wt,dL,Stress
-2.389737188228568,1.9313824980006924,1.6157373335814023
-2.389737188228568,1.935934881426973,1.619483894338902
-2.389737188228568,1.9406611953811164,1.6233432573488253
-2.389737188228568,1.945434095150559,1.6272376349061624
-2.389737188228568,1.9502027446318875,1.6311475781807836
-2.389737188228568,1.9549671509554274,1.6349570730223029
-2.389737188228568,1.9599297878146527,1.6387050258053293
-2.389737188228568,1.9648878284833922,1.6424880704356466
-2.389737188228568,1.969411826311187,1.6462868339065202
-2.389737188228568,1.9737300658399213,1.6501205272718686
-2.389737188228568,1.9780448238641675,1.6539890507571093
-2.389737188228568,1.9826333207135693,1.6578538667706673
-2.389737188228568,1.9874193153430846,1.6615997819341652
-2.389737188228568,1.9923771194217166,1.6652846771958776
-2.389737188228568,1.9972046736949054,1.6689470513823101
-2.389737188228568,2.0017265523133534,1.6726827084805878
-2.389737188228568,2.0059686170524116,1.676434054191761
-2.389737188228568,2.010207319665221,1.680201044855382
-2.389737188228568,2.0145929708215027,1.6840027318465833
-2.389737188228568,2.019225322642498,1.6877436315834566
-2.389737188228568,2.023978699096584,1.6914429717280774
-2.389737188228568,2.0289277246861523,1.6951579939177497
-2.389737188228568,2.033697446754356,1.698850604399256
-2.389737188228568,2.038313280178265,1.7025968965164697
-2.389737188228568,2.0427257813683304,1.7063397510928642
-2.389737188228568,2.0471595405763017,1.7101171235984196
-2.389737188228568,2.0515647459682134,1.7138151847732461
-2.389737188228568,2.0560906078885357,1.7173962710873154
-2.389737188228568,2.0606871457806273,1.7209742270439996
-2.389737188228568,2.065106030146666,1.7244923416638076
-2.389737188228568,2.0692733117798023,1.7279507687413975
-2.389737188228568,2.0732886847777956,1.731425157900294
-2.389737188228568,2.077276282522885,1.7349720437529832
-2.389737188228568,2.0813598637019424,1.738497029164789
-2.389737188228568,2.0855886457823414,1.7419060388022871
-2.389737188228568,2.090085778214724,1.7451993604502025
-2.389737188228568,2.094554447019535,1.7485276441659052
-2.389737188228568,2.0987974530498144,1.75187202425018
-2.389737188228568,2.1026921280128783,1.7551573977952546
-2.389737188228568,2.10643622352821,1.7585339142499388
-2.389737188228568,2.110374540895853,1.7619264094423606
-2.389737188228568,2.114482061778222,1.765259963494104
-2.389737188228568,2.118733826338133,1.7685534240572278
-2.389737188228568,2.1231540337357755,1.7718442678756268
-2.389737188228568,2.1275215289643024,1.7751698523877495
-2.389737188228568,2.131713903596504,1.7785487544202083
-2.389737188228568,2.1355846328299397,1.781924908547151
-2.389737188228568,2.13937913936937,1.7853728410065606
-2.389737188228568,2.1432932193874534,1.7888551451317791
-2.389737188228568,2.147375478370985,1.7922043452863292
-2.389737188228568,2.1516499436125494,1.795588022380965
-2.389737188228568,2.1559453806273066,1.7989318163219783
-2.389737188228568,2.1600423443190953,1.8022358228545825
-2.389737188228568,2.163941289095612,1.8055742955848213
-2.389737188228568,2.167618304069661,1.808928627100527
-2.389737188228568,2.1713900866779605,1.8123357987139443
-2.389737188228568,2.1752564338186593,1.815740197755692
-2.389737188228568,2.179362874230626,1.819012471453706
-2.389737188228568,2.1834661522388843,1.8222267938338064
-2.389737188228568,2.1874207600489175,1.825457105911956
-2.389737188228568,2.1911058492044613,1.828592743900655
-2.389737188228568,2.1945461965393105,1.8317260421334716
-2.389737188228568,2.1978148900687646,1.8348938267506907
-2.389737188228568,2.201178338998408,1.8379672429762277
-2.389737188228568,2.2047088843881677,1.840946497353851
-2.389737188228568,2.208478663095842,1.8438317895354588
-2.389737188228568,2.2120767948742355,1.8466416715109755
-2.389737188228568,2.21545537560842,1.8494680290029903
-2.389737188228568,2.218518377473004,1.8522924943543273
-2.389737188228568,2.2215916666947977,1.8550784265446139
-2.389737188228568,2.2247474737951274,1.8578442122120435
-2.389737188228568,2.2280458214301806,1.8604800978991287
-2.389737188228568,2.231414285411553,1.8629863262769275
-2.389737188228568,2.2346604292850127,1.8653814054458948
-1.5401316215943925,-1.8143767762156933,-2.1347004781060432
-1.5401316215943925,-1.8137626798606894,-2.1278247134444324
-1.5401316215943925,-1.8080573378615412,-2.1166075416435453
-1.5401316215943925,-1.8017004180229008,-2.0984205142622896
-1.5401316215943925,-1.7928975124331996,-2.0753966524922904
-1.5401316215943925,-1.785854902075239,-2.0521503543509576
-1.5401316215943925,-1.7780467018342332,-2.028493222671296
-1.5401316215943925,-1.7694141914677164,-2.008052439269956
-1.5401316215943925,-1.7617022521388743,-1.987973206714337
-1.5401316215943925,-1.75383408106357,-1.9672868228613016
-1.5401316215943925,-1.7461860088457284,-1.9487336093874754
-1.5401316215943925,-1.7375394233620742,-1.9290377098169116
-1.5401316215943925,-1.7302445205779207,-1.9104072254027047
-1.5401316215943925,-1.722271843639915,-1.8925137100464562
-1.5401316215943925,-1.714640906943351,-1.8762504117529217
-1.5401316215943925,-1.7071056916058154,-1.8604038779017253
-1.5401316215943925,-1.6992992722513074,-1.844465620885716
-1.5401316215943925,-1.6918572468180189,-1.8279871516572017
-1.5401316215943925,-1.6837241278866462,-1.8118097815798353
-1.5401316215943925,-1.677062777701762,-1.797269777228864
-1.5401316215943925,-1.669737478384353,-1.7821263035056067
-1.5401316215943925,-1.6622848979034968,-1.7674458762103233
-1.5401316215943925,-1.654250906334108,-1.7531309408850206
-1.5401316215943925,-1.647730952424378,-1.7396950881266646
-1.5401316215943925,-1.6406272263739168,-1.7261973243967759
-1.5401316215943925,-1.6338704704026445,-1.7130696725782752
-1.5401316215943925,-1.625981495648236,-1.6990287199241927
-1.5401316215943925,-1.618687622479,-1.6846123397649753
-1.5401316215943925,-1.6139003748583294,-1.671482887783616
-1.5401316215943925,-1.6053504570973225,-1.658864993065528
-1.5401316215943925,-1.5979325735860164,-1.6460584661679878
-1.5401316215943925,-1.5906081476696166,-1.633819552990864
-1.5401316215943925,-1.583484622151523,-1.6221366828169486
-1.5401316215943925,-1.5769320564093654,-1.610325544951361
-1.5401316215943925,-1.567561983876787,-1.5977040792917536
-1.5401316215943925,-1.5602133960672033,-1.5865625257819964
-1.5401316215943925,-1.550757352268578,-1.5745628738697086
-1.5401316215943925,-1.5436204994126532,-1.5623233451570107
-1.5401316215943925,-1.5356789228966097,-1.5510357963802897
-1.5401316215943925,-1.527084197020962,-1.539528093152878
-1.5401316215943925,-1.5192897373025478,-1.528299839863016
-1.5401316215943925,-1.512824595028222,-1.5179541477924527
-1.5401316215943925,-1.5049519705577457,-1.507365521670885
-1.5401316215943925,-1.4970193310207196,-1.4963645214183006
-1.5401316215943925,-1.4894657582370792,-1.4851636225429288
-1.5401316215943925,-1.4814926760531901,-1.474250389260306
-1.5401316215943925,-1.4732340053257844,-1.464035335938901
-1.5401316215943925,-1.464212997243937,-1.4532522375186845
-1.5401316215943925,-1.4549719232465297,-1.443445838557191
-1.5401316215943925,-1.4480143057398664,-1.4336303262041936
-1.5401316215943925,-1.4400809755874728,-1.4239804813344075
-1.5401316215943925,-1.4325930903335842,-1.4145694218615061
-1.5401316215943925,-1.4258809728157633,-1.403955951466981
-1.5401316215943925,-1.4177832374336004,-1.3940411725976594
-1.5401316215943925,-1.4114951593370166,-1.3849132756314055
-1.5401316215943925,-1.4030695323914284,-1.375048817139571
-1.5401316215943925,-1.397423567097349,-1.3655389013523112
-1.5401316215943925,-1.3891169659989115,-1.3566171223371786
-1.5401316215943925,-1.382308044734549,-1.3477288855249039
-1.5401316215943925,-1.3759922872703643,-1.3383024963110193
-1.5401316215943925,-1.368079959971071,-1.328887362696308
-1.5401316215943925,-1.360705537983525,-1.319554531323294
-1.5401316215943925,-1.3531852699313132,-1.3109222933095481
-1.5401316215943925,-1.3467233720796201,-1.3022893466297025
-1.5401316215943925,-1.3404380543167593,-1.2933561296280511
-1.5401316215943925,-1.3344333888295403,-1.2846343270721603
-1.5401316215943925,-1.3255075878209548,-1.2759010065563379
-1.5401316215943925,-1.3204779106565419,-1.2672890143115725
-1.5401316215943925,-1.3139927766625015,-1.2582333024729004
-1.5401316215943925,-1.3071312112497013,-1.2493691011420873
-1.5401316215943925,-1.2994443845912131,-1.2409560457818314
-1.5401316215943925,-1.2926215704181183,-1.2321604369662131
-1.5401316215943925,-1.2850991264546467,-1.2230871170061575
-1.5401316215943925,-1.2793864067937346,-1.2145088035713443
-1.5401316215943925,-1.2728284930914855,-1.2064425859584957
-1.5401316215943925,-1.2658418511997616,-1.198151737526158
-1.5401316215943925,-1.2588495774461514,-1.1898069311936597
-1.5401316215943925,-1.2506904685063542,-1.1812400540137273
-1.5401316215943925,-1.2441738067844446,-1.173221039836237
-1.5401316215943925,-1.2380930161362467,-1.1652497911552258
-1.5401316215943925,-1.2303462710631408,-1.157262713899314
-1.5401316215943925,-1.2219465899489088,-1.1490435725186727
-1.5401316215943925,-1.2164987348016847,-1.141388189235475
-1.5401316215943925,-1.2103995962676335,-1.1337572453720635
-1.5401316215943925,-1.2037325193137665,-1.1261900467831807
-1.5401316215943925,-1.1966170220333079,-1.1181472332176876
-1.5401316215943925,-1.1907529136455524,-1.1104789281559588
-1.5401316215943925,-1.182933215288358,-1.1021853773515178
-1.5401316215943925,-1.1765100197368932,-1.0944060723824522
-1.5401316215943925,-1.170230532333992,-1.0865114686931148
-1.5401316215943925,-1.16354056651167,-1.0793305391327284
-1.5401316215943925,-1.1566500020152966,-1.0717410342024214
-1.5401316215943925,-1.1495068269713278,-1.0637977519734003
-1.5401316215943925,-1.143189451806892,-1.0563264613882475
-1.5401316215943925,-1.1366916944649288,-1.048726872641403
-1.5401316215943925,-1.1296232235207573,-1.0414047222167917
-1.5401316215943925,-1.121613283015435,-1.0337637941860007
-1.5401316215943925,-1.1149193226154228,-1.0261219647777116
-1.5401316215943925,-1.1086851321197622,-1.0186165255949944
-1.5401316215943925,-1.1019870451744014,-1.0116719378232948
-1.5401316215943925,-1.0958604514912067,-1.0048590396647683
-1.5401316215943925,-1.0898063505915625,-0.997997714574802
-1.5401316215943925,-1.0833251698974515,-0.9905266185430583
-1.5401316215943925,-1.0771829526790617,-0.9835926293834591
-1.5401316215943925,-1.070852973185017,-0.9762701572884407
-1.5401316215943925,-1.0632914177108177,-0.9688206727937243
-1.5401316215943925,-1.0563241925040332,-0.9618263762927335
-1.5401316215943925,-1.049444609203399,-0.954526668523104
-1.5401316215943925,-1.0439572370467918,-0.9479450347938251
-1.5401316215943925,-1.037571500261891,-0.9409425064403227
-1.5401316215943925,-1.030728059751573,-0.9341550015453054
-1.5401316215943925,-1.0238928254876982,-0.927447254999016
-1.5401316215943925,-1.019086458598797,-0.920962752496626
-1.5401316215943925,-1.0126960117631854,-0.9143984098129934
-1.5401316215943925,-1.006764762199229,-0.9089207629562723
-1.5401316215943925,-0.9992093476352077,-0.9022972580211341
-1.5401316215943925,-0.9932381193010874,-0.8957784180516356
-1.5401316215943925,-0.9872515656973809,-0.8893475782346325
-1.5401316215943925,-0.9817968220491011,-0.8825344251281384
-1.5401316215943925,-0.975900359904878,-0.8759392377939689
-1.5401316215943925,-0.9687003720180519,-0.869121351450121
-1.5401316215943925,-0.9620976335321273,-0.8626105679493271
-1.5401316215943925,-0.954813153034215,-0.8561256203883135
-1.5401316215943925,-0.9481005866794554,-0.8491823974370705
-1.5401316215943925,-0.9418776309220472,-0.8425495958502546
-1.5401316215943925,-0.9357390087018433,-0.8361638779650505
-1.5401316215943925,-0.9285789709349253,-0.830150122385676
-1.5401316215943925,-0.9230734835582702,-0.823758507322583
-1.5401316215943925,-0.9170457148666898,-0.8172703931420604
-1.5401316215943925,-0.9103669255322407,-0.8106369888038847
-1.5401316215943925,-0.9041425867047517,-0.8042957536122652
-1.5401316215943925,-0.8974550368427676,-0.7980423331464267
-1.5401316215943925,-0.8918443132787159,-0.7917305954163185
-1.5401316215943925,-0.885793921841669,-0.785445072959415
-1.5401316215943925,-0.8792523278328843,-0.7790096886978657
-1.5401316215943925,-0.8719648112814492,-0.7730405612410499
-1.5401316215943925,-0.8660464613922375,-0.7667029219873306
-1.5401316215943925,-0.8599153224630326,-0.7606308008374391
-1.5401316215943925,-0.8538962042805621,-0.7542304693514658
-1.5401316215943925,-0.846972755053301,-0.7478875899177608
-1.5401316215943925,-0.8417508695241277,-0.7420697439723507
-1.5401316215943925,-0.8354909335112009,-0.7360490862107519
-1.5401316215943925,-0.8297757824608997,-0.7298697197544011
-1.5401316215943925,-0.8235709782666082,-0.7235333123330244
-1.5401316215943925,-0.8172001573006585,-0.7177341715385847
-1.5401316215943925,-0.8112941611330098,-0.7118568874691831
-1.5401316215943925,-0.8051800728299446,-0.7058580172357263
-1.5401316215943925,-0.7988716195733225,-0.7001409421094703
-1.5401316215943925,-0.7935716760639543,-0.6940498640992194
-1.5401316215943925,-0.7873542493980776,-0.6879379164296147
-1.5401316215943925,-0.7800615103945893,-0.6819829937970731
-1.5401316215943925,-0.7743707468650253,-0.6761264666584146
-1.5401316215943925,-0.7675306766295736,-0.6701424964155923
-1.5401316215943925,-0.762241388581373,-0.6645400627407024
-1.5401316215943925,-0.7560918938273697,-0.6590113423960232
-1.5401316215943925,-0.7501974504973973,-0.652785282110128
-1.5401316215943925,-0.7441101172914352,-0.6472249921518102
-1.5401316215943925,-0.7383236548437072,-0.6414787346250818
-1.5401316215943925,-0.7321974861657277,-0.6359178438664478
-1.5401316215943925,-0.7261320391622904,-0.6299892144818076
-1.5401316215943925,-0.7193190666667372,-0.6241296687656708
-1.5401316215943925,-0.7135784354993643,-0.6182331924646904
-1.5401316215943925,-0.708287913590491,-0.6127203018910368
-1.5401316215943925,-0.7025918148708431,-0.6070533913565065
-1.5401316215943925,-0.6969450104982513,-0.6013800364161025
-1.5401316215943925,-0.6908634418808408,-0.5961271819598496
-1.5401316215943925,-0.6847909571440133,-0.590608547590015
-1.5401316215943925,-0.6791516711242993,-0.5852974826723153
-1.5401316215943925,-0.6733316663393046,-0.5795573188885502
-1.5401316215943925,-0.6674156505184816,-0.5742589780753796
-1.5401316215943925,-0.6618038428750953,-0.5686776299094777
-1.5401316215943925,-0.6558031811325589,-0.5630408698049161
-1.5401316215943925,-0.6499995193508887,-0.5573542884441143
-1.5401316215943925,-0.6437650690441619,-0.5517658437425532
-1.5401316215943925,-0.637943315921314,-0.5462467893344658
-1.5401316215943925,-0.6319147067476181,-0.5407383676343462
-1.5401316215943925,-0.6261026114006457,-0.5351673573040131
-1.5401316215943925,-0.6204911922440962,-0.5299442025225172
-1.5401316215943925,-0.6154537588860602,-0.524612087332931
-1.5401316215943925,-0.6105722711559204,-0.5193319863378385
-1.5401316215943925,-0.6041390912600428,-0.5141957905838371
-1.5401316215943925,-0.597892051602367,-0.5085778458871832
-1.5401316215943925,-0.5915789539092728,-0.5030378823728963
-1.5401316215943925,-0.5859765855810332,-0.49755298287418354
-1.5401316215943925,-0.5799931227273046,-0.4923990368623449
-1.5401316215943925,-0.5747734519934952,-0.4871698245554599
-1.5401316215943925,-0.5691902320080127,-0.4819444843444155
-1.5401316215943925,-0.5644612334435456,-0.4766715762414008
-1.5401316215943925,-0.5578277781715666,-0.47175194849206137
-1.5401316215943925,-0.5526385527047846,-0.46639857869688145
-1.5401316215943925,-0.5462385847819177,-0.46107399107828073
-1.5401316215943925,-0.5409129006274063,-0.4555550696101217
-1.5401316215943925,-0.5349346661370876,-0.4501284828955896
-1.5401316215943925,-0.5302566803009381,-0.44516945142080366
-1.5401316215943925,-0.5249684339494503,-0.43994360603261784
-1.5401316215943925,-0.519079100326557,-0.43473353041314444
-1.5401316215943925,-0.5126873209644096,-0.42966348359347944
-1.5401316215943925,-0.5068306196857149,-0.4243816867506
-1.5401316215943925,-0.5009725736130297,-0.41889691040748855
-1.5401316215943925,-0.4951193762862497,-0.4135548716111765
-1.5401316215943925,-0.48992327790952395,-0.408562798918718
-1.5401316215943925,-0.4849615541147331,-0.40316710945855877
-1.5401316215943925,-0.4784529795331563,-0.39833428169103147
-1.5401316215943925,-0.4724896415960316,-0.3934060265632591
-1.5401316215943925,-0.46717163583927906,-0.3884832577514976
-1.5401316215943925,-0.46163983734699177,-0.3834457619995697
-1.5401316215943925,-0.45630136385362585,-0.37845771003106654
-1.5401316215943925,-0.4512145544551051,-0.3734070071548586
-1.5401316215943925,-0.4457842059327854,-0.3685077658145728
-1.5401316215943925,-0.4411281938530954,-0.3635550209891422
-1.5401316215943925,-0.4349355362778101,-0.35871558991456387
-1.5401316215943925,-0.42823766344685277,-0.3535666310768809
-1.5401316215943925,-0.4228379796549514,-0.3486901313353465
-1.5401316215943925,-0.41737151447005255,-0.3436962521581512
-1.5401316215943925,-0.41133041507718987,-0.33850338225276944
-1.5401316215943925,-0.4058982406823204,-0.3333573846305862
-1.5401316215943925,-0.4004786006699225,-0.32854508649463005
-1.5401316215943925,-0.39506174804345373,-0.3237776817483485
-1.5401316215943925,-0.38932851715159095,-0.3190276429436745
-1.5401316215943925,-0.38431157712201464,-0.31425863031226925
-1.5401316215943925,-0.3785795993239327,-0.3092877893086385
-1.5401316215943925,-0.3733495013118286,-0.30444780524800386
-1.5401316215943925,-0.36707747174852157,-0.29936225531534816
-1.5401316215943925,-0.3617687739003766,-0.29436037885582134
-1.5401316215943925,-0.35674498656603415,-0.28958262316692607
-1.5401316215943925,-0.3511519316300857,-0.2848421178460113
-1.5401316215943925,-0.34616894012185845,-0.2800294098110026
-1.5401316215943925,-0.3393762515196852,-0.27509160534528687
-1.5401316215943925,-0.3337764240904471,-0.27004507835512803
-1.5401316215943925,-0.32786287363970135,-0.2651584201635184
-1.5401316215943925,-0.32267982520723076,-0.26050346798523377
-1.5401316215943925,-0.3172619414431288,-0.25588696594826565
-1.5401316215943925,-0.31199770071203026,-0.2512954752786057
-1.5401316215943925,-0.30635813294033826,-0.24661029623504374
-1.5401316215943925,-0.3014553334623707,-0.2420050793572435
-1.5401316215943925,-0.29574518276474315,-0.23745746772422519
-1.5401316215943925,-0.29044145587226466,-0.23274457497383821
-1.5401316215943925,-0.2846519734157559,-0.22800887804770106
-1.5401316215943925,-0.2798085556391027,-0.2231398688949434
-1.5401316215943925,-0.2744497142122217,-0.21824238703738782
-1.5401316215943925,-0.26948442656576616,-0.2135783336137748
-1.5401316215943925,-0.2636607452840121,-0.2088548423645536
-1.5401316215943925,-0.25711172754610434,-0.20409382603069942
-1.5401316215943925,-0.2513221898828153,-0.1991859041881338
-1.5401316215943925,-0.24671212786694788,-0.1943829550903272
-1.5401316215943925,-0.24093922268460208,-0.189902641517369
-1.5401316215943925,-0.23624144495707042,-0.1851940093842993
-1.5401316215943925,-0.23118361924636524,-0.18060380304062143
-1.5401316215943925,-0.22413977514688924,-0.1759291909116371
-1.5401316215943925,-0.21909049940210756,-0.1713235565488242
-1.5401316215943925,-0.21359293859895617,-0.1664834853292325
-1.5401316215943925,-0.20843623465116112,-0.16203842285119918
-1.5401316215943925,-0.20310641761594816,-0.15753438941263914
-1.5401316215943925,-0.1981147611038873,-0.15296541168856237
-1.5401316215943925,-0.1925486858728467,-0.1484180643474587
-1.5401316215943925,-0.18706627513724808,-0.14374194819097946
-1.5401316215943925,-0.18142229530205473,-0.1392063662594117
-1.5401316215943925,-0.17587278506514678,-0.13465454239168015
-1.5401316215943925,-0.17147495050229372,-0.13035564244787606
-1.5401316215943925,-0.16534873838166278,-0.12563369657695542
-1.5401316215943925,-0.16015761928406427,-0.12130564822292104
-1.5401316215943925,-0.1557022691083673,-0.11689225741235774
-1.5401316215943925,-0.15027587158911268,-0.11255961087136154
-1.5401316215943925,-0.1448651887449616,-0.10828866598994517
-1.5401316215943925,-0.1392055544729113,-0.10367071118068236
-1.5401316215943925,-0.13315280614175934,-0.09899180314511143
-1.5401316215943925,-0.12812698054815003,-0.09455427889488467
-1.5401316215943925,-0.1233313356622918,-0.09005534361552758
-1.5401316215943925,-0.11766337845964978,-0.08550557928532712
-1.5401316215943925,-0.11336881425476689,-0.08122394581852908
-1.5401316215943925,-0.10780788526043651,-0.07667064908179315
-1.5401316215943925,-0.10248538682072647,-0.07239875241362051
-1.5401316215943925,-0.09695599960092931,-0.0678825693666355
-1.5401316215943925,-0.0921754995077662,-0.06360200650429201
-1.5401316215943925,-0.0865781230472328,-0.05924203755403483
-1.5401316215943925,-0.08209597814427247,-0.05484350372489181
-1.5401316215943925,-0.07688397717778125,-0.05060830014044988
-1.5401316215943925,-0.0715621679093467,-0.046362411489167595
-1.5401316215943925,-0.0670742925423269,-0.04200339640839058
-1.5401316215943925,-0.06124103520088413,-0.03785686335505751
-1.5401316215943925,-0.055974124316885636,-0.03362729514829034
-1.5401316215943925,-0.0513610811119575,-0.029417089005514905
-1.5401316215943925,-0.04598705044447337,-0.025202194432687147
-1.5401316215943925,-0.041306975786962255,-0.020606103539057157
-1.5401316215943925,-0.03641090253447669,-0.01625926646135844
-1.5401316215943925,-0.03180715534427268,-0.01212462129202693
-1.5401316215943925,-0.024850656332612662,-0.007656105835013879
-1.5401316215943925,-0.019556603239563052,-0.0032155081660878515
-1.5401316215943925,-0.014433275150563247,0.0009110153281195624
-1.5401316215943925,-0.009446176884187779,0.004979365403469092
-1.5401316215943925,-0.0042256287361098705,0.009397207453110214
-1.5401316215943925,0.0011303894389728647,0.013577309346928646
-1.5401316215943925,0.006465438770728872,0.01799744615764929
-1.5401316215943925,0.011573975048521616,0.02215716606203368
-1.5401316215943925,0.016377606918435317,0.026296232563697633
-1.5401316215943925,0.02147933102008402,0.030484990466183245
-1.5401316215943925,0.02615049600928353,0.034505021884622455
-1.5401316215943925,0.03176109453215242,0.03875972348459105
-1.5401316215943925,0.03576231367079708,0.042857687026803384
-1.5401316215943925,0.04039456266221554,0.04717183263033207
-1.5401316215943925,0.0456989240531299,0.051345045126450356
-1.5401316215943925,0.0514222421601187,0.055387685825414645
-1.5401316215943925,0.05570302925675586,0.05941225150780798
-1.5401316215943925,0.060663643114172015,0.06328788190392894
-1.5401316215943925,0.06503132627542192,0.06724407644869172
-1.5401316215943925,0.07017144878275071,0.07099249459944709
-1.5401316215943925,0.07494272657255671,0.07525289428415172
-1.5401316215943925,0.07987856742785118,0.07929349059763738
-1.5401316215943925,0.08436056138533925,0.08335272455067762
-1.5401316215943925,0.08952075775680744,0.08741500843882208
-1.5401316215943925,0.09439793065244606,0.09151650997989384
-1.5401316215943925,0.09900837949039669,0.09545739827375906
-1.5401316215943925,0.10393058444885438,0.09959343093020658
-1.5401316215943925,0.10888840021764266,0.10369813063154217
-1.5401316215943925,0.11321621822441896,0.10787382828363519
-1.5401316215943925,0.11817464172148454,0.11201249774227837
-1.5401316215943925,0.1229603382883995,0.11545597671715901
-1.5401316215943925,0.12792778810775296,0.11968980062879388
-1.5401316215943925,0.13277806294379693,0.12339197572014798
-1.5401316215943925,0.13745844760574463,0.12728039171121963
-1.5401316215943925,0.1422651131640319,0.1311329487222471
-1.5401316215943925,0.14694634352217825,0.13531676739903384
-1.5401316215943925,0.15217002135871352,0.13951438612181963
-1.5401316215943925,0.15666903238929683,0.14341222307923296
-1.5401316215943925,0.16149431663134597,0.14729302901038885
-1.5401316215943925,0.1662714660940037,0.1514117846236366
-1.5401316215943925,0.17143092121116843,0.15559275748637166
-1.5401316215943925,0.176234641777335,0.159574147485882
-1.5401316215943925,0.18111968426224745,0.16327908010887654
-1.5401316215943925,0.18521647376178682,0.16725986783491847
-1.5401316215943925,0.18996453458692503,0.17138785771977816
-1.5401316215943925,0.19524852050917355,0.17536740398647296
-1.5401316215943925,0.20022390345242447,0.17934092311987332
-1.5401316215943925,0.2049940747550896,0.18324594948023828
-1.5401316215943925,0.20928482162164927,0.1870112076702093
-1.5401316215943925,0.2143130096026083,0.19096169514573955
-1.5401316215943925,0.2190536903086485,0.19468667751107677
-1.5401316215943925,0.22387296659217937,0.19864215122869197
-1.5401316215943925,0.22835777144519312,0.20251873483946023
-1.5401316215943925,0.23277816183916397,0.2061345629368496
-1.5401316215943925,0.23753781851517008,0.20989468002261333
-1.5401316215943925,0.2423410824411758,0.21390930391297747
-1.5401316215943925,0.24691278894485355,0.21790699368544011
-1.5401316215943925,0.25173392092163527,0.22168675049119926
-1.5401316215943925,0.2561422245599638,0.22564386132593406
-1.5401316215943925,0.2604930160890379,0.2296240179486325
-1.5401316215943925,0.26551175000555494,0.23356940592971098
-1.5401316215943925,0.2702800877175948,0.23714879434405242
-1.5401316215943925,0.2741252146194901,0.24069463351496842
-1.5401316215943925,0.2785970638519672,0.2444980533148469
-1.5401316215943925,0.2836790526199906,0.24833735570774992
-1.5401316215943925,0.2878739435973262,0.251567532175943
-1.5401316215943925,0.2920302166090457,0.25556493675578157
-1.5401316215943925,0.29692821321636376,0.25945104499995414
-1.5401316215943925,0.3015720490852127,0.26319422741382853
-1.5401316215943925,0.3061680674291498,0.2668360483319345
-1.5401316215943925,0.3101550139812254,0.27058072159056124
-1.5401316215943925,0.3143941139911628,0.2739585863599023
-1.5401316215943925,0.31915696035851737,0.2778184316055845
-1.5401316215943925,0.3237106609121854,0.2814407081403341
-1.5401316215943925,0.3278732414130784,0.2852492739388057
-1.5401316215943925,0.3321425344959345,0.288957115758089
-1.5401316215943925,0.3367665576149072,0.29240229212736724
-1.5401316215943925,0.341258967006598,0.2956756895238468
-1.5401316215943925,0.3458222017404346,0.2994715255662393
-1.5401316215943925,0.3506112538219428,0.3033781232884732
-1.5401316215943925,0.3544796636678942,0.306905289197579
-1.5401316215943925,0.3591721037709562,0.31040689679882794
-1.5401316215943925,0.3640047637464832,0.3139688400457449
-1.5401316215943925,0.3683607229831181,0.3177167838810547
-1.5401316215943925,0.3724210797542786,0.32131470653402416
-1.5401316215943925,0.37706237627882877,0.3250300274148089
-1.5401316215943925,0.38192383424427134,0.3288396335735149
-1.5401316215943925,0.3859108932632686,0.3320804679875824
-1.5401316215943925,0.38996684049057834,0.3357865953441407
-1.5401316215943925,0.39475372199987796,0.33937327907854975
-1.5401316215943925,0.39565620251400546,0.34008797934446444
-1.5401316215943925,0.39991780841657604,0.34390989471542344
-1.5401316215943925,0.40412981713552626,0.3472387430491829
-1.5401316215943925,0.40845642212567695,0.35047030844754057
-1.5401316215943925,0.41285741577867957,0.35405885397828046
-1.5401316215943925,0.41695457458978635,0.3572377201018862
-1.5401316215943925,0.4211557335359056,0.3610035256692643
-1.5401316215943925,0.42579198814550834,0.3645562401486968
-1.5401316215943925,0.4301184492552987,0.36824698101838343
-1.5401316215943925,0.43425623257669344,0.3714389584749114
-1.5401316215943925,0.43843171748509396,0.3751909006211667
-1.5401316215943925,0.4430744199428929,0.37867098412441397
-1.5401316215943925,0.4469925810501682,0.38198615812270065
-1.5401316215943925,0.4514757340316624,0.3856694814309381
-1.5401316215943925,0.4557023663294354,0.3891485989348635
-1.5401316215943925,0.45928957784969887,0.39251619302028806
-1.5401316215943925,0.46366696590031026,0.3958032683985377
-1.5401316215943925,0.46756119588333744,0.39935147769553403
-1.5401316215943925,0.47203808995070934,0.4027493819847469
-1.5401316215943925,0.47596902415559944,0.40558916373103754
-1.5401316215943925,0.4803788987250628,0.40908794135072224
-1.5401316215943925,0.48450412709244867,0.4123981651029446
-1.5401316215943925,0.48851535464314616,0.41582274307694905
-1.5401316215943925,0.492853080807051,0.419303926238682
-1.5401316215943925,0.4971522075908479,0.4227623431625632
-1.5401316215943925,0.5010839265393744,0.4259776802226935
-1.5401316215943925,0.5050645296984857,0.4293339368315492
-1.5401316215943925,0.5094243853670073,0.4327181592331658
-1.5401316215943925,0.5133223529461519,0.4360450581885101
-1.5401316215943925,0.517406546773327,0.43927066289188865
-1.5401316215943925,0.5218504397191591,0.4426013842462642
-1.5401316215943925,0.5261620545977483,0.44631920325188834
-1.5401316215943925,0.5300464219677471,0.44958672067393873
-1.5401316215943925,0.533697738977793,0.45306888703190523
-1.5401316215943925,0.5384120856809139,0.4566683803353692
-1.5401316215943925,0.5422734630283262,0.4594170330188402
